10579|*|*|*|21159|*|*|*|21160|*|*|*|"Time Travel Is It Possible?"|*|*|*|"Could time travel be a real thing? Could it be scientifically explained?"|*|*|*|1
3899|*|*|*|7799|*|*|*|7800|*|*|*|"Should I buy the iPhone 6s?"|*|*|*|"Should I buy the IPhone 6S now or wait for iPhone 7?"|*|*|*|0
10211|*|*|*|20423|*|*|*|20424|*|*|*|"Why did a black woman tell me white people living in ghettos in South Africa are all responsible for the horrors of apartheid?"|*|*|*|"Are white people born after 1994 and living in ghettos in South Arica responsible for apartheid?"|*|*|*|1
33572|*|*|*|67145|*|*|*|67146|*|*|*|"Is every negative number a rational number? Why or why not?"|*|*|*|"Can negative numbers be rational numbers? If not, why?"|*|*|*|0
22458|*|*|*|44917|*|*|*|44918|*|*|*|"Why don't countries come together and invade North Korea?"|*|*|*|"Why don't we invade North Korea and topple the communist dictatorship there?"|*|*|*|1
33275|*|*|*|66551|*|*|*|66552|*|*|*|"Will you give me your opinion on my sports betting related startup idea?"|*|*|*|"" In astrology, what is the meaning of "" horoscope""?""|*|*|*|0
15225|*|*|*|30451|*|*|*|30452|*|*|*|"What are some psychological tricks to stop caring about what people think?"|*|*|*|"When will I stop thinking about what other people think?"|*|*|*|1
14901|*|*|*|29803|*|*|*|29804|*|*|*|"If you were to recommend one person from your country who people should follow on Quora, then who would it be and why?"|*|*|*|"May anyone recommend historians who wrote on the reasons why some people changed from polytheism to monotheism?"|*|*|*|0
39272|*|*|*|78545|*|*|*|78546|*|*|*|"What should I have to do to make my english and communication skills perfect?"|*|*|*|"How can I improve my communication skills in english?"|*|*|*|1
8918|*|*|*|17837|*|*|*|17838|*|*|*|"Is it possible to get out of the friend zone?"|*|*|*|"Is it possible to get out of friendzoned?"|*|*|*|1
16513|*|*|*|33027|*|*|*|33028|*|*|*|"Is it weird to answer your own question?"|*|*|*|"Why can you answer your own questions?"|*|*|*|1
40311|*|*|*|80623|*|*|*|80624|*|*|*|"How long will it take to get a functional cure for HIV?"|*|*|*|"How long will it take to develop a cure for HIV infection?"|*|*|*|1
20176|*|*|*|40353|*|*|*|40354|*|*|*|"Which can be the best laptop under 30000?"|*|*|*|"Which is the reasonably good laptop under 30K INR?"|*|*|*|1
22802|*|*|*|45605|*|*|*|45606|*|*|*|"What should I do at NIT Trichy?"|*|*|*|"How are the placements in NIT Trichy?"|*|*|*|0
10156|*|*|*|20313|*|*|*|20314|*|*|*|"Is the Kia Optima a nice car?"|*|*|*|"How is Kia Optima 2016?"|*|*|*|1
2943|*|*|*|5887|*|*|*|5888|*|*|*|"How I can improve my English communication?"|*|*|*|"I want to improve my English?"|*|*|*|1
39081|*|*|*|78163|*|*|*|78164|*|*|*|"What is the best way to prepare for bank PO while working as an IT employee?"|*|*|*|"I am working in an IT company and want to prepare for Bank Po. How can I do that?"|*|*|*|1
40022|*|*|*|80045|*|*|*|80046|*|*|*|"" When is a good age for a father to allow his daughters to wear "" sexy "" clothing?""|*|*|*|"How does one convince a father, who is an army man, to allow his daughter to work in the outside world, despite feelings that current environment is hostile to and exploits women?"|*|*|*|0
24993|*|*|*|49987|*|*|*|49988|*|*|*|"How do I increase a vehicle's mileage?"|*|*|*|"How do I increase mileage?"|*|*|*|1
25997|*|*|*|51995|*|*|*|51996|*|*|*|"What is your favourite Beatles song and why do you like it?"|*|*|*|"What is your favorite Beatles song? And why do you like it?"|*|*|*|1
19888|*|*|*|39777|*|*|*|39778|*|*|*|"What\u2019s your biggest regret in life?"|*|*|*|"What is your biggest regret and why?"|*|*|*|1
16905|*|*|*|33811|*|*|*|33812|*|*|*|"What is best flavour of sour punk?"|*|*|*|"Do post-punk songs have the same political overtones as punk?"|*|*|*|0
4584|*|*|*|9169|*|*|*|9170|*|*|*|"What is the difference between a heathen, heretic, and pagan?"|*|*|*|"What is the difference between paganism and neopaganism?"|*|*|*|0
80|*|*|*|161|*|*|*|162|*|*|*|"What are some good start up ideas?"|*|*|*|"What is the best start up to start?"|*|*|*|1
18207|*|*|*|36415|*|*|*|36416|*|*|*|"What is the best way to prepare for the UPSC?"|*|*|*|"How should I start my preparation for the IAS exam?"|*|*|*|0
33287|*|*|*|66575|*|*|*|66576|*|*|*|"How do you search on Quora?"|*|*|*|"How do I search anyone on Quora?"|*|*|*|1
7727|*|*|*|15455|*|*|*|15456|*|*|*|"What is the best way to transfer electricity wirelessly?"|*|*|*|"How do I transfer electricity wirelessly?"|*|*|*|1
39393|*|*|*|78787|*|*|*|78788|*|*|*|"What is the best sushi restaurant in Amsterdam?"|*|*|*|"Which are the best restaurants in Amsterdam? Why?"|*|*|*|0
26675|*|*|*|53351|*|*|*|53352|*|*|*|"Which was your best moment in life?"|*|*|*|"What is the best moment of your life so far?"|*|*|*|1
14483|*|*|*|28967|*|*|*|28968|*|*|*|"What is Hillary Clinton like in private?"|*|*|*|"What is Hillary Clinton really like?"|*|*|*|1
39214|*|*|*|78429|*|*|*|78430|*|*|*|"Miracle: If any, what is the scientific mystery behind the Tilma of the Lady of Guadalupe?"|*|*|*|"What is the mystery behind the iron piller of Delhi?"|*|*|*|0
30674|*|*|*|61349|*|*|*|61350|*|*|*|"Who is Jake Williams?"|*|*|*|"Who really is Jake Williams?"|*|*|*|1
33387|*|*|*|66775|*|*|*|66776|*|*|*|"How can I start learn computer science and programing?"|*|*|*|"What is a good way to start learning computer science and programming?"|*|*|*|0
15005|*|*|*|30011|*|*|*|30012|*|*|*|"Quora: How do you post a question on Quora?"|*|*|*|"How many topics can you add to a question on Quora?"|*|*|*|0
33202|*|*|*|66405|*|*|*|66406|*|*|*|"Why is the Quora page so slow to load?"|*|*|*|"Why is Quora so slow to refresh?"|*|*|*|1
23049|*|*|*|46099|*|*|*|46100|*|*|*|"How do I hack or spy on someone's WhatsApp conversation remotely?"|*|*|*|"Where do I start if I want to hack someone's WhatsApp conversations?"|*|*|*|1
10482|*|*|*|20965|*|*|*|20966|*|*|*|"What are the best press release topic ideas for a consulting company?"|*|*|*|"What are the benefits of press release?"|*|*|*|0
33716|*|*|*|67433|*|*|*|67434|*|*|*|"What's the one book that changed your perspective and how?"|*|*|*|"If you could only read 40 books in order to live the wisest life, what would they be?"|*|*|*|0
23041|*|*|*|46083|*|*|*|46084|*|*|*|"Why do my questions keep getting marked as needing improvement even though my grammar is correct?"|*|*|*|"Can people still see questions that are marked as needing improving?"|*|*|*|1
7271|*|*|*|14543|*|*|*|14544|*|*|*|"What is your 2017 New Year\u2019s resolution?"|*|*|*|"What are your New Year\u2019s resolutions?"|*|*|*|1
21126|*|*|*|42253|*|*|*|42254|*|*|*|"Would you want to know how you'll die or when you'll die?"|*|*|*|"Would you rather know when you will die or how you will die?"|*|*|*|1
18923|*|*|*|37847|*|*|*|37848|*|*|*|"How can I increase the traffic to a website?"|*|*|*|"How can I get traffic in my website?"|*|*|*|1
32970|*|*|*|65941|*|*|*|65942|*|*|*|"What is your favorite blog to read?"|*|*|*|"What are your favorite blogs?"|*|*|*|1
26227|*|*|*|52455|*|*|*|52456|*|*|*|"Are there any startups interested for Google online marketing challenge?"|*|*|*|"Are any startups interested in the Google Online Marketing Challenge?"|*|*|*|0
37186|*|*|*|74373|*|*|*|74374|*|*|*|"What is the homework a founder must do before starting up?"|*|*|*|"What must one do as homework before building new websites using .Net from scratch?"|*|*|*|0
10471|*|*|*|20943|*|*|*|20944|*|*|*|"Is modi government doing anything to remove caste based reservation?"|*|*|*|"Will Modi remove Quota Reservation?"|*|*|*|1
23143|*|*|*|46287|*|*|*|46288|*|*|*|"What are the best things to study/major in college in order to best be able to change the world/make a difference later on in life?"|*|*|*|"What is the best thing to do with your life?"|*|*|*|0
5450|*|*|*|10901|*|*|*|10902|*|*|*|"" French ( language ): What is the best English translation for "" la vie en rose?""""|*|*|*|"" What does "" la vie est belle "" mean in English? How would the phrase be used?""|*|*|*|0
31350|*|*|*|62701|*|*|*|62702|*|*|*|"What is the typical raise in salary from SDE 1 to SDE 2 to SDE 3 across different companies such as Amazon, Google, Facebook, and Microsoft?"|*|*|*|"I'm a SDE at Amazon ( Seattle ) for 2 years. Google ( MTV ) is going to make me an offer soon. What should be the expected salary hike?"|*|*|*|0
5429|*|*|*|10859|*|*|*|10860|*|*|*|"What are some tips for rounding to three decimal places?"|*|*|*|"How do you round to one decimal place?"|*|*|*|0
39867|*|*|*|79735|*|*|*|79736|*|*|*|"How much money per hour do Uber drivers make in Denver? What's the most a person can reasonably make per month?"|*|*|*|"How much money per hour do Uber drivers make in Denver?"|*|*|*|1
31256|*|*|*|62513|*|*|*|62514|*|*|*|"Why didn't Dumbledore come back when Harry used the Resurrection Stone?"|*|*|*|"When Dumbledore tells Harry that no spell can bring back the dead, why doesn't he mention the Resurrection Stone?"|*|*|*|0
34459|*|*|*|68919|*|*|*|68920|*|*|*|"Can I rely on wikipedia?"|*|*|*|"Can I trust wikipedia?"|*|*|*|1
18482|*|*|*|36965|*|*|*|36966|*|*|*|"What is the scariest or creepiest movie you have ever seen?"|*|*|*|"What's the scariest horror movie you've watched?"|*|*|*|1
18795|*|*|*|37591|*|*|*|37592|*|*|*|"What are the best tips/solutions to fight email overload?"|*|*|*|"What is the best free third-party email client for Mac?"|*|*|*|0
19743|*|*|*|39487|*|*|*|39488|*|*|*|"Is nuclear energy non-renewable? If not, why?"|*|*|*|"Is nuclear energy considered be renewable or non-renewable?"|*|*|*|1
4411|*|*|*|8823|*|*|*|8824|*|*|*|"How do I introduce myself for an interview?"|*|*|*|"How should I respond when asked to introduce myself?"|*|*|*|0
18631|*|*|*|37263|*|*|*|37264|*|*|*|"What are the big open or unanswered questions in Physics?"|*|*|*|"What are some unanswered questions in physics?"|*|*|*|1
38782|*|*|*|77565|*|*|*|77566|*|*|*|"What is the minimum percentage requirement in graduation for SSC CGL?"|*|*|*|"What is the minimum graduation percentage to qualify SSC CGL?"|*|*|*|1
22256|*|*|*|44513|*|*|*|44514|*|*|*|"How do you explain the existence of god when there is so much unjust suffering in the world?"|*|*|*|"How can God exist when there's so much poverty and cruelty in the world?"|*|*|*|1
31434|*|*|*|62869|*|*|*|62870|*|*|*|"How IS TO get into MIT?"|*|*|*|"What are the requirements for selection into MIT?"|*|*|*|1
6865|*|*|*|13731|*|*|*|13732|*|*|*|"What is the basic programming used by Google it all Android and applications?"|*|*|*|"First job, college, terrible.I cant go far in life, have no friends.Suicide is near.Help?"|*|*|*|0
39793|*|*|*|79587|*|*|*|79588|*|*|*|"Can someone share the experience of casino at goa?"|*|*|*|"What are some of the best and cheap casinos in Goa? What should be the attire?"|*|*|*|0
20569|*|*|*|41139|*|*|*|41140|*|*|*|"What exactly is light made of?"|*|*|*|"What is light made out of?"|*|*|*|1
23006|*|*|*|46013|*|*|*|46014|*|*|*|"How can one never be bored?"|*|*|*|"How do I become less boring?"|*|*|*|0
3706|*|*|*|7413|*|*|*|7414|*|*|*|"How safe is London?"|*|*|*|"Is it safe to travel to London now?"|*|*|*|1
650|*|*|*|1301|*|*|*|1302|*|*|*|"How can you rapidly lose weight in 14days?"|*|*|*|"What is the fastest way to lose weight successfully?"|*|*|*|1
7088|*|*|*|14177|*|*|*|14178|*|*|*|"What are some things new employees should know going into their first day at Ameris Bank?"|*|*|*|"What are some things new employees should know going into their first day at Commerce Bank?"|*|*|*|0
25014|*|*|*|50029|*|*|*|50030|*|*|*|"Is it scientifically possible to bring someone who's been dead for years ( not buried ) back to life?"|*|*|*|"Is it possible to bring dead bodies back to life in some sense with the help of current technologies and science?"|*|*|*|1
9984|*|*|*|19969|*|*|*|19970|*|*|*|"How do you know when it is true love?"|*|*|*|"How do know that you are in love?"|*|*|*|1
6103|*|*|*|12207|*|*|*|12208|*|*|*|"What is to know about money?"|*|*|*|"What should everybody know about money?"|*|*|*|1
34747|*|*|*|69495|*|*|*|69496|*|*|*|"Did the nickname The Game Triple H come from a computer game idea?"|*|*|*|"Is playing video games a waste of time?"|*|*|*|0
13109|*|*|*|26219|*|*|*|26220|*|*|*|"Is india turning intolerant?"|*|*|*|"Why is India an intolerant country?"|*|*|*|1
13305|*|*|*|26611|*|*|*|26612|*|*|*|"How can I read the csv file in Java?"|*|*|*|"How do you read a CSV file in Java?"|*|*|*|0
25343|*|*|*|50687|*|*|*|50688|*|*|*|"Is there a connection between personality and appearance? And why?"|*|*|*|"Is there any connection between personality and appearance? And why?"|*|*|*|1
6116|*|*|*|12233|*|*|*|12234|*|*|*|"What do you think about Juan Manuel Santons getting the peace Nobel prize?"|*|*|*|"What do Colombians think about Juan Manuel Santos being awarded the Nobel Peace Prize, 2016?"|*|*|*|1
11683|*|*|*|23367|*|*|*|23368|*|*|*|"Assassinations: What happened to Marina Oswald, Lee Harvey Oswald's widow?"|*|*|*|"Why wasn't Lee Harvey Oswald ever labeled a terrorist for assasinating President Kennedy?"|*|*|*|0
12267|*|*|*|24535|*|*|*|24536|*|*|*|"What are some good tutorial sites to learn problem solving interactively ( almost like the syntax learning from code academy)?"|*|*|*|"Is it true alien in Karnataka Kerala border?"|*|*|*|0
30547|*|*|*|61095|*|*|*|61096|*|*|*|"What will be Modi next step for removing black money?"|*|*|*|"What is going to be Modi s next step against disproportionate properties and assets?"|*|*|*|1
15736|*|*|*|31473|*|*|*|31474|*|*|*|"What is your review of World of Color?"|*|*|*|"What is your review of The World?"|*|*|*|0
13144|*|*|*|26289|*|*|*|26290|*|*|*|"Why is MS Dhoni the best finisher?"|*|*|*|"Why is Dhoni considered as the best finisher in cricket?"|*|*|*|1
33876|*|*|*|67753|*|*|*|67754|*|*|*|"Is Rahul Gandhi really as dumb as he is presented in social media?"|*|*|*|"Is Rahul Gandhi really as dumb as he is presented in the social media?"|*|*|*|1
4620|*|*|*|9241|*|*|*|9242|*|*|*|"What led to Cyrus Mistry ouster from TATA GROUP?"|*|*|*|"Why Cyrus Mistry has been removed from Tata Group?"|*|*|*|1
40807|*|*|*|81615|*|*|*|81616|*|*|*|"How did M S Dhoni: The Untold Story ( 2016 movie ) get greenlit? What's the backstory of how the movie got made?"|*|*|*|"How did M.S. Dhoni: The Untold Story ( 2016 movie ) get greenlit? What's the backstory of how the movie got made?"|*|*|*|1
23061|*|*|*|46123|*|*|*|46124|*|*|*|"How much caffeine is required before going to gym?"|*|*|*|"Psychology in university of numbai?"|*|*|*|0
38601|*|*|*|77203|*|*|*|77204|*|*|*|"What's the first thing you do after you wake up?"|*|*|*|"What is the first thing you do when you wake up?"|*|*|*|1
23|*|*|*|47|*|*|*|48|*|*|*|"What is the oldest religion?"|*|*|*|"Which is the oldest relegion in the world?"|*|*|*|1
29700|*|*|*|59401|*|*|*|59402|*|*|*|"Are girls more intelligent than boys?"|*|*|*|"Who are more intelligent, girls or boys?"|*|*|*|1
20900|*|*|*|41801|*|*|*|41802|*|*|*|"How do I think like Sherlock Holmes?"|*|*|*|"How can I learn to make observations and conclusions like sherlock holmes?"|*|*|*|1
10727|*|*|*|21455|*|*|*|21456|*|*|*|"How does the HP OfficeJet 4620 Airprint compare to the HP DesignJet T795 44-in Printer?"|*|*|*|"How does the HP OfficeJet 4620 Airprint compare to the HP DesignJet T520 36-in Printer?"|*|*|*|0
30974|*|*|*|61949|*|*|*|61950|*|*|*|"Do you think being egoistic is good or bad?"|*|*|*|"Why is being egoistic viewed as a bad thing?"|*|*|*|0
17916|*|*|*|35833|*|*|*|35834|*|*|*|"Which is the most disgusting novel you've ever read?"|*|*|*|"What is the most humorous novel you have ever read?"|*|*|*|0
23916|*|*|*|47833|*|*|*|47834|*|*|*|"How can I best prepare for a divorce?"|*|*|*|"What should you do to prepare for separation, and likely, divorce?"|*|*|*|1
32888|*|*|*|65777|*|*|*|65778|*|*|*|"What do Croats think of Turks?"|*|*|*|"What do Turks think of Croats?"|*|*|*|0
5017|*|*|*|10035|*|*|*|10036|*|*|*|"I would like to do Ph. D in yoga. Can you tell me what are the scopes are doing that? Please also tell me that can I get part time job in banglore?"|*|*|*|"I would like to ho for the Ph. D in yoga. Can you tell me what are the scopes? Please also tell me that can I get part time job in Banglore?"|*|*|*|1
36677|*|*|*|73355|*|*|*|73356|*|*|*|"What are similar sites to leboncoin.fr?"|*|*|*|"What are some similar sites to Wordle?"|*|*|*|0
22753|*|*|*|45507|*|*|*|45508|*|*|*|"What do you think of the Government's move of banning old Rs. 500 & Rs. 1000 notes?"|*|*|*|"What do you think about RBI's new move of banning 500 and 1000 notes?"|*|*|*|1
9314|*|*|*|18629|*|*|*|18630|*|*|*|"I have a deep fear of leaving my high school routine behind and the transition of going to college. The fear paralyzes me. Do I need help?"|*|*|*|"Can I apply for more than one course for MS in a German university and later opt for any one among which I am selected?"|*|*|*|0
38344|*|*|*|76689|*|*|*|76690|*|*|*|"Should I ever care what people think of me?"|*|*|*|"As an individual, do I really need to care what people think about me?"|*|*|*|1
37296|*|*|*|74593|*|*|*|74594|*|*|*|"How should I prepare for English in CLAT?"|*|*|*|"How do I prepare English for CLAT?"|*|*|*|1
7779|*|*|*|15559|*|*|*|15560|*|*|*|"What are some of the best schools in Bangalore?"|*|*|*|"Which is the best school in Bangalore?"|*|*|*|1
6817|*|*|*|13635|*|*|*|13636|*|*|*|"Should attendance be compulsory in colleges or not?"|*|*|*|"Why is attendance becoming compulsory nowadays in colleges?"|*|*|*|0
2214|*|*|*|4429|*|*|*|4430|*|*|*|"What would be impact on India if Donald Trump becomes President?"|*|*|*|"How is US president Donald Trump important for India?"|*|*|*|1
7584|*|*|*|15169|*|*|*|15170|*|*|*|"Why do people ask question on Quora that can be easily and definitively answered by Googling?"|*|*|*|"Why do so many people ask questions on Quora that can be easily answered by any number of legitimate sources on the Web? Have they not heard of Google or Bing?"|*|*|*|1
37543|*|*|*|75087|*|*|*|75088|*|*|*|"Should people over 90 not be allowed to vote?"|*|*|*|"Should people over 97 not be allowed to vote?"|*|*|*|1
12931|*|*|*|25863|*|*|*|25864|*|*|*|"How hard would it be to create a new app or website with best functionalities of Spotify, Pandora, WhoSampled, Beatport and Discogs?"|*|*|*|"Solution manual for book mobile communication tl singal?"|*|*|*|0
35119|*|*|*|70239|*|*|*|70240|*|*|*|"What is the thing that only you can do and others can't?"|*|*|*|"What is the one thing you can do but others can't?"|*|*|*|1
382|*|*|*|765|*|*|*|766|*|*|*|"Why do Quorans ask questions for which authentic answers are obtainable faster and easier through Google?"|*|*|*|"Why do some people on QUORA ask questions that they can easily findout on Google?"|*|*|*|1
33426|*|*|*|66853|*|*|*|66854|*|*|*|"What are some of the pros and cons of a Hillary Clinton presidency?"|*|*|*|"What are pros and cons of Hillary Clinton?"|*|*|*|1
39225|*|*|*|78451|*|*|*|78452|*|*|*|"Why is SO2 polar but SO3 is nonpolar?"|*|*|*|"Is SO2 an ionic compound?"|*|*|*|0
29677|*|*|*|59355|*|*|*|59356|*|*|*|"What would I do additional courses with mechanical engineering?"|*|*|*|"What are the best courses for mechanical engineering?"|*|*|*|1
17286|*|*|*|34573|*|*|*|34574|*|*|*|"What's it like to live and work in London in your 20's?"|*|*|*|"What is it like to live and work in London 20s?"|*|*|*|1
11341|*|*|*|22683|*|*|*|22684|*|*|*|"How would you review the book ' The God of Small Things ' by Arundhati Roy?"|*|*|*|"" Is the book "" The God of Small Things "" overrated?""|*|*|*|1
33023|*|*|*|66047|*|*|*|66048|*|*|*|"How do I stop myself from expecting too much from others?"|*|*|*|"How do I stop expecting too much from myself?"|*|*|*|0
40736|*|*|*|81473|*|*|*|81474|*|*|*|"How does the catalyst affect the rate of reaction?"|*|*|*|"In what way would a catalyst increase the rate of reaction?"|*|*|*|1
22697|*|*|*|45395|*|*|*|45396|*|*|*|"What are reviews for Technics SL-1700 Turntables?"|*|*|*|"What are some of the most epic record players and turntables?"|*|*|*|0
209|*|*|*|419|*|*|*|420|*|*|*|"What is theft?"|*|*|*|"Is piracy theft?"|*|*|*|0
23899|*|*|*|47799|*|*|*|47800|*|*|*|"How would you explain the law of demand?"|*|*|*|"What is the law of demand? How can it be explained?"|*|*|*|1
21730|*|*|*|43461|*|*|*|43462|*|*|*|"Do instant hand sanitizers really kill germs?"|*|*|*|"If hand sanitizers kill 99% of the bacteria, why don't we have super germs?"|*|*|*|0
12058|*|*|*|24117|*|*|*|24118|*|*|*|"What are the disadvantages of the internet?"|*|*|*|"What are some of the benefits and disadvantages of the internet?"|*|*|*|1
30859|*|*|*|61719|*|*|*|61720|*|*|*|"What universities does Universal Health Services recruit new grads from? What majors are they looking for?"|*|*|*|"What universities does Universal Health Services recruit new grads from?"|*|*|*|1
1169|*|*|*|2339|*|*|*|2340|*|*|*|"How will I be asked better questions on Quora?"|*|*|*|"How can I ask better questions in Quora?"|*|*|*|0
12721|*|*|*|25443|*|*|*|25444|*|*|*|"Who is Larry Page?"|*|*|*|"Where is Larry Page now?"|*|*|*|0
15476|*|*|*|30953|*|*|*|30954|*|*|*|"What is the sum of all 4 digit numbers that can be formed by the digits 0, 1, 2, 3, 4? No repetitions allowed."|*|*|*|"How many 5 digit numbers can be formed using the digits 1, 2, 3 while all the digit occurs at least once?"|*|*|*|0
16890|*|*|*|33781|*|*|*|33782|*|*|*|"What are some best questions posted in Quora?"|*|*|*|"What are the best questioned asked in Quora?"|*|*|*|1
6196|*|*|*|12393|*|*|*|12394|*|*|*|"Can I charge my Ambrane 13000 Mah power bank with a 2 Amp charger even if it is mentioned 1 amp on the device.?"|*|*|*|"Can I charge my Ambrane 13000 Mah power bank with a 2 Amp charger even if it is mentioned 1 amp on the device?"|*|*|*|1
5929|*|*|*|11859|*|*|*|11860|*|*|*|"What has better job perspectives for a non traditional student, Computer Science or Electrical Engineering?"|*|*|*|"What is the psychological profile of NIMBYs?"|*|*|*|0
40407|*|*|*|80815|*|*|*|80816|*|*|*|"Why do so many people hate Hilary Clinton?"|*|*|*|"Why do so many people say Hillary Clinton is evil?"|*|*|*|1
6346|*|*|*|12693|*|*|*|12694|*|*|*|"What do you say about Freaky Ali movie released today?"|*|*|*|"What do you think about cult movies? Why are these movies not accepted at the time of release?"|*|*|*|0
34155|*|*|*|68311|*|*|*|68312|*|*|*|"What is the best way of using Excel Macros on Mac?"|*|*|*|"What is the best way to learn excel using VB?"|*|*|*|0
6659|*|*|*|13319|*|*|*|13320|*|*|*|"What did you think about the second 2016 US presidential debate?"|*|*|*|"What do you make out of the second presidential debate?"|*|*|*|1
16570|*|*|*|33141|*|*|*|33142|*|*|*|"Did Anushka Sharma shave her head in Ae Dil Hai Mushkil?"|*|*|*|"Do you still watch Ae Dil Hai Mushkil if it is running in your city?"|*|*|*|0
14160|*|*|*|28321|*|*|*|28322|*|*|*|"I have a perfect BMI, heart & maintain a healthy diet but my cholesterol is high. I am on statins & aspirins to check it. How can I be off medicines?"|*|*|*|"Why my command prompt is displaying this message?"|*|*|*|0
27412|*|*|*|54825|*|*|*|54826|*|*|*|"What are considered the best Nintendo DS games?"|*|*|*|"Which Nintendo DS game is the best?"|*|*|*|1
35508|*|*|*|71017|*|*|*|71018|*|*|*|"Can IIMA hold my converted seat for 1-2 years if I opt for work experience and later join them?"|*|*|*|"Can I be eligible to work for a job on OPT, if I am yet to complete 212(e ) 2 year residency requirement?"|*|*|*|0
31341|*|*|*|62683|*|*|*|62684|*|*|*|"Why do some smart and wise people think Earth is flat?"|*|*|*|"Why do some people today still believe that the Earth is flat? What evidence has convinced them that this is so?"|*|*|*|1
17100|*|*|*|34201|*|*|*|34202|*|*|*|"What are some major social faux pas to avoid when visiting Kenya?"|*|*|*|"What are some major social faux pas to avoid when visiting Ukraine?"|*|*|*|0
38230|*|*|*|76461|*|*|*|76462|*|*|*|"Most Indians shop through their mobile. Is that true?"|*|*|*|"What is the best phone under 15000 Rs in India ( 2017)?"|*|*|*|0
12542|*|*|*|25085|*|*|*|25086|*|*|*|"How do I find right person for me?"|*|*|*|"How do I find the right person for me?"|*|*|*|1
18846|*|*|*|37693|*|*|*|37694|*|*|*|"What are the best applied/project-based classes for an EE/CS grad student at Stanford? I've already taken CS221 and EE263, and I'm especially interested in anything related to large data sets, computer vision, and neural networks."|*|*|*|"I'm in my third year of B.Tech ( computer science ) & I still don't know my forte. We've projects coming up, which I'm to choose based on my area of interest. How can I identify my forte?"|*|*|*|0
1485|*|*|*|2971|*|*|*|2972|*|*|*|"What does vivid language mean?"|*|*|*|"" What does "" spoken language "" mean?""|*|*|*|0
